From	To	Species	Gene Name
10978	CLP1_HUMAN	Homo sapiens	CLP1, cleavage and polyadenylation factor I subunit, homolog (S. cerevisiae)
729515	TTC28_HUMAN	Homo sapiens	chromosome 6 open reading frame 35; hCG1820764; tetratricopeptide repeat domain 28
729515	CF035_HUMAN	Homo sapiens	chromosome 6 open reading frame 35; hCG1820764; tetratricopeptide repeat domain 28
63939	CT177_HUMAN	Homo sapiens	chromosome 20 open reading frame 177
63939	Q05CU2_HUMAN	Homo sapiens	chromosome 20 open reading frame 177
23670	TMEM2_HUMAN	Homo sapiens	transmembrane protein 2
23670	B2RTQ6_HUMAN	Homo sapiens	transmembrane protein 2
23671	TEFF2_HUMAN	Homo sapiens	transmembrane protein with EGF-like and two follistatin-like domains 2
10985	GCN1L_HUMAN	Homo sapiens	GCN1 general control of amino-acid synthesis 1-like 1 (yeast)
10983	CCNI_HUMAN	Homo sapiens	cyclin I
10983	Q53GK0_HUMAN	Homo sapiens	cyclin I
10983	Q6FHH0_HUMAN	Homo sapiens	cyclin I
10983	Q59EP5_HUMAN	Homo sapiens	cyclin I
10982	MARE2_HUMAN	Homo sapiens	microtubule-associated protein, RP/EB family, member 2
63951	DMRTA_HUMAN	Homo sapiens	DMRT-like family A1
10981	RAB32_HUMAN	Homo sapiens	RAB32, member RAS oncogene family
285600	CE036_HUMAN	Homo sapiens	chromosome 5 open reading frame 36
10980	CSN6_HUMAN	Homo sapiens	COP9 constitutive photomorphogenic homolog subunit 6 (Arabidopsis)
285601	Q05C22_HUMAN	Homo sapiens	G protein-coupled receptor 150
285601	GP150_HUMAN	Homo sapiens	G protein-coupled receptor 150
10989	IMMT_HUMAN	Homo sapiens	inner membrane protein, mitochondrial (mitofilin)
10989	Q3B7X4_HUMAN	Homo sapiens	inner membrane protein, mitochondrial (mitofilin)
10989	Q05DN3_HUMAN	Homo sapiens	inner membrane protein, mitochondrial (mitofilin)
10988	Q8NB11_HUMAN	Homo sapiens	methionyl aminopeptidase 2
10988	AMPM2_HUMAN	Homo sapiens	methionyl aminopeptidase 2
10988	Q96B43_HUMAN	Homo sapiens	methionyl aminopeptidase 2
10987	CSN5_HUMAN	Homo sapiens	COP9 constitutive photomorphogenic homolog subunit 5 (Arabidopsis)
10987	Q59GH5_HUMAN	Homo sapiens	COP9 constitutive photomorphogenic homolog subunit 5 (Arabidopsis)
285605	DTWD2_HUMAN	Homo sapiens	similar to DTW domain containing 2; DTW domain containing 2
63948	DMRTB_HUMAN	Homo sapiens	DMRT-like family B with proline-rich C-terminal, 1
399909	PCX3_HUMAN	Homo sapiens	pecanex-like 3 (Drosophila)
23660	Q75MV2_HUMAN	Homo sapiens	zinc finger with KRAB and SCAN domains 5
23660	B3KNK8_HUMAN	Homo sapiens	zinc finger with KRAB and SCAN domains 5
23660	ZKSC5_HUMAN	Homo sapiens	zinc finger with KRAB and SCAN domains 5
23660	Q8N718_HUMAN	Homo sapiens	zinc finger with KRAB and SCAN domains 5
112849	PRCM_HUMAN	Homo sapiens	chromosome 14 open reading frame 149
399979	Q9H036_HUMAN	Homo sapiens	sorting nexin 19
399979	SNX19_HUMAN	Homo sapiens	sorting nexin 19
399979	Q8IV55_HUMAN	Homo sapiens	sorting nexin 19
728448	Q8N214_HUMAN	Homo sapiens	peptidylprolyl isomerase E pseudogene
112840	WDR89_HUMAN	Homo sapiens	WD repeat domain 89
63982	ANO3_HUMAN	Homo sapiens	anoctamin 3
139285	F123B_HUMAN	Homo sapiens	family with sequence similarity 123B
112817	DAPAL_HUMAN	Homo sapiens	N-acetylneuraminate pyruvate lyase 2 (putative)
326624	A8MXF5_HUMAN	Homo sapiens	RAB37, member RAS oncogene family
326624	A8MYT0_HUMAN	Homo sapiens	RAB37, member RAS oncogene family
326624	RAB37_HUMAN	Homo sapiens	RAB37, member RAS oncogene family
326624	Q8IWA7_HUMAN	Homo sapiens	RAB37, member RAS oncogene family
112812	ADXL_HUMAN	Homo sapiens	ferredoxin 1-like
112812	Q8N8B8_HUMAN	Homo sapiens	ferredoxin 1-like
654483	BOLA2_HUMAN	Homo sapiens	bolA homolog 2 (E. coli); bolA homolog 2B (E. coli)
219833	CK045_HUMAN	Homo sapiens	chromosome 11 open reading frame 45
128408	BHE23_HUMAN	Homo sapiens	basic helix-loop-helix family, member e23
219844	HYLS1_HUMAN	Homo sapiens	hydrolethalus syndrome 1
203054	B3KS46_HUMAN	Homo sapiens	aarF domain containing kinase 5
203054	ADCK5_HUMAN	Homo sapiens	aarF domain containing kinase 5
112885	PF21B_HUMAN	Homo sapiens	PHD finger protein 21B
23613	Q5TH12_HUMAN	Homo sapiens	zinc finger, MYND-type containing 8
23613	Q9P1C2_HUMAN	Homo sapiens	zinc finger, MYND-type containing 8
23613	Q2HXV4_HUMAN	Homo sapiens	zinc finger, MYND-type containing 8
23613	Q5TH07_HUMAN	Homo sapiens	zinc finger, MYND-type containing 8
23613	Q9UKN6_HUMAN	Homo sapiens	zinc finger, MYND-type containing 8
23613	Q2HXV1_HUMAN	Homo sapiens	zinc finger, MYND-type containing 8
23613	Q2HXV9_HUMAN	Homo sapiens	zinc finger, MYND-type containing 8
23613	Q5JV90_HUMAN	Homo sapiens	zinc finger, MYND-type containing 8
23613	Q2HXV7_HUMAN	Homo sapiens	zinc finger, MYND-type containing 8
23613	Q5TH11_HUMAN	Homo sapiens	zinc finger, MYND-type containing 8
23613	Q2HXV3_HUMAN	Homo sapiens	zinc finger, MYND-type containing 8
23613	Q2HXV5_HUMAN	Homo sapiens	zinc finger, MYND-type containing 8
23613	Q5TH08_HUMAN	Homo sapiens	zinc finger, MYND-type containing 8
23613	Q2HXV8_HUMAN	Homo sapiens	zinc finger, MYND-type containing 8
23613	PKCB1_HUMAN	Homo sapiens	zinc finger, MYND-type containing 8
23613	Q2HXW1_HUMAN	Homo sapiens	zinc finger, MYND-type containing 8
23613	Q569J9_HUMAN	Homo sapiens	zinc finger, MYND-type containing 8
23613	Q2HXV2_HUMAN	Homo sapiens	zinc finger, MYND-type containing 8
23613	Q2HXW0_HUMAN	Homo sapiens	zinc finger, MYND-type containing 8
23613	Q2HXW2_HUMAN	Homo sapiens	zinc finger, MYND-type containing 8
139221	MUML1_HUMAN	Homo sapiens	melanoma associated antigen (mutated) 1-like 1
23619	PEG3_HUMAN	Homo sapiens	paternally expressed 3; PEG3 antisense RNA (non-protein coding); zinc finger, imprinted 2
23619	A7E2B8_HUMAN	Homo sapiens	paternally expressed 3; PEG3 antisense RNA (non-protein coding); zinc finger, imprinted 2
23619	ZIM2_HUMAN	Homo sapiens	paternally expressed 3; PEG3 antisense RNA (non-protein coding); zinc finger, imprinted 2
23619	Q96Q96_HUMAN	Homo sapiens	paternally expressed 3; PEG3 antisense RNA (non-protein coding); zinc finger, imprinted 2
23619	B4DIM4_HUMAN	Homo sapiens	paternally expressed 3; PEG3 antisense RNA (non-protein coding); zinc finger, imprinted 2
23617	A0ZT99_HUMAN	Homo sapiens	testis-specific serine kinase 2
23617	TSSK2_HUMAN	Homo sapiens	testis-specific serine kinase 2
23616	3BP1_HUMAN	Homo sapiens	SH3-domain binding protein 1
23616	Q9H752_HUMAN	Homo sapiens	SH3-domain binding protein 1
23616	Q6ZTJ5_HUMAN	Homo sapiens	SH3-domain binding protein 1
23616	Q3ZTT7_HUMAN	Homo sapiens	SH3-domain binding protein 1
23615	PYY2_HUMAN	Homo sapiens	peptide YY, 2 (seminalplasmin)
90678	LRSM1_HUMAN	Homo sapiens	leucine rich repeat and sterile alpha motif containing 1
23614	PPY2_HUMAN	Homo sapiens	pancreatic polypeptide 2
654466	KGFL2_HUMAN	Homo sapiens	keratinocyte growth factor-like protein 2
90673	Q86SI2_HUMAN	Homo sapiens	protein phosphatase 1, regulatory (inhibitor) subunit 3E
90673	PPR3E_HUMAN	Homo sapiens	protein phosphatase 1, regulatory (inhibitor) subunit 3E
139212	CX041_HUMAN	Homo sapiens	chromosome X open reading frame 41
23601	Q14DL9_HUMAN	Homo sapiens	C-type lectin domain family 5, member A
23601	CLC5A_HUMAN	Homo sapiens	C-type lectin domain family 5, member A
23601	A4D1U7_HUMAN	Homo sapiens	C-type lectin domain family 5, member A
23608	Q59G11_HUMAN	Homo sapiens	makorin ring finger protein pseudogene 6; makorin ring finger protein 1
23608	Q256Y7_HUMAN	Homo sapiens	makorin ring finger protein pseudogene 6; makorin ring finger protein 1
23608	Q9UHW2_HUMAN	Homo sapiens	makorin ring finger protein pseudogene 6; makorin ring finger protein 1
23608	MKRN5_HUMAN	Homo sapiens	makorin ring finger protein pseudogene 6; makorin ring finger protein 1
23608	A4D1T7_HUMAN	Homo sapiens	makorin ring finger protein pseudogene 6; makorin ring finger protein 1
23608	MKRN1_HUMAN	Homo sapiens	makorin ring finger protein pseudogene 6; makorin ring finger protein 1
23609	MKRN2_HUMAN	Homo sapiens	makorin ring finger protein 2
90668	LR16B_HUMAN	Homo sapiens	leucine rich repeat containing 16B
23604	Q1RMF4_HUMAN	Homo sapiens	death-associated protein kinase 2
23604	DAPK2_HUMAN	Homo sapiens	death-associated protein kinase 2
23603	Q59EA2_HUMAN	Homo sapiens	coronin, actin binding protein, 1C
23603	COR1C_HUMAN	Homo sapiens	coronin, actin binding protein, 1C
23603	Q53G58_HUMAN	Homo sapiens	coronin, actin binding protein, 1C
654433	Q7Z3M5_HUMAN	Homo sapiens	hypothetical LOC654433
145645	CO043_HUMAN	Homo sapiens	chromosome 15 open reading frame 43
654429	LRTM2_HUMAN	Homo sapiens	leucine-rich repeats and transmembrane domains 2
654429	Q6ZUR1_HUMAN	Homo sapiens	leucine-rich repeats and transmembrane domains 2
654429	A7E2U6_HUMAN	Homo sapiens	leucine-rich repeats and transmembrane domains 2
128434	VTM2L_HUMAN	Homo sapiens	V-set and transmembrane domain containing 2 like
90693	CC126_HUMAN	Homo sapiens	coiled-coil domain containing 126
128414	B3KWY5_HUMAN	Homo sapiens	Na+/K+ transporting ATPase interacting 4
128414	NKAI4_HUMAN	Homo sapiens	Na+/K+ transporting ATPase interacting 4
219875	OR4D5_HUMAN	Homo sapiens	olfactory receptor, family 4, subfamily D, member 5
112858	PRPK_HUMAN	Homo sapiens	TP53 regulating kinase
139231	B0QYU2_HUMAN	Homo sapiens	chromosome X open reading frame 39
139231	CX039_HUMAN	Homo sapiens	chromosome X open reading frame 39
219869	O10G8_HUMAN	Homo sapiens	olfactory receptor, family 10, subfamily G, member 8
654434	CQ086_HUMAN	Homo sapiens	chromosome 17 open reading frame 86
284098	PIGW_HUMAN	Homo sapiens	phosphatidylinositol glycan anchor biosynthesis, class W
115761	ARL11_HUMAN	Homo sapiens	ADP-ribosylation factor-like 11
284099	CQ078_HUMAN	Homo sapiens	chromosome 17 open reading frame 78
144983	RA1L2_HUMAN	Homo sapiens	heterogeneous nuclear ribonucleoprotein A1-like 2
286676	ILDR1_HUMAN	Homo sapiens	immunoglobulin-like domain containing receptor 1
143458	LRAD3_HUMAN	Homo sapiens	low density lipoprotein receptor class A domain containing 3
353355	ZN233_HUMAN	Homo sapiens	zinc finger protein 233
353355	Q9NS42_HUMAN	Homo sapiens	zinc finger protein 233
284086	NEK8_HUMAN	Homo sapiens	NIMA (never in mitosis gene a)- related kinase 8
115752	DI3L1_HUMAN	Homo sapiens	DIS3 mitotic control homolog (S. cerevisiae)-like
388121	TP8L3_HUMAN	Homo sapiens	tumor necrosis factor, alpha-induced protein 8-like 3
353345	GP141_HUMAN	Homo sapiens	G protein-coupled receptor 141
388115	CO052_HUMAN	Homo sapiens	chromosome 15 open reading frame 52
256979	SUNC1_HUMAN	Homo sapiens	Sad1 and UNC84 domain containing 1
284076	TTLL6_HUMAN	Homo sapiens	tubulin tyrosine ligase-like family, member 6
284076	Q658K6_HUMAN	Homo sapiens	tubulin tyrosine ligase-like family, member 6
128344	CA088_HUMAN	Homo sapiens	chromosome 1 open reading frame 88
128346	CA162_HUMAN	Homo sapiens	chromosome 1 open reading frame 162
353332	KR121_HUMAN	Homo sapiens	keratin associated protein 12-1
256987	SERC5_HUMAN	Homo sapiens	serine incorporator 5
353333	KR10A_HUMAN	Homo sapiens	keratin associated protein 10-10
253558	A6H8Z7_HUMAN	Homo sapiens	lysocardiolipin acyltransferase 1
253558	LCLT1_HUMAN	Homo sapiens	lysocardiolipin acyltransferase 1
150082	LCA5L_HUMAN	Homo sapiens	Leber congenital amaurosis 5-like
284083	CQ047_HUMAN	Homo sapiens	chromosome 17 open reading frame 47
128338	DRAM2_HUMAN	Homo sapiens	DNA-damage regulated autophagy modulator 2
284085	Q8N7Q0_HUMAN	Homo sapiens	hypothetical protein FLJ40504
139324	HDX_HUMAN	Homo sapiens	highly divergent homeobox
285598	Q6PCE2_HUMAN	Homo sapiens	ADP-ribosylation factor-like 10
285598	ARL10_HUMAN	Homo sapiens	ADP-ribosylation factor-like 10
139322	APOOL_HUMAN	Homo sapiens	apolipoprotein O-like
139322	Q68DW4_HUMAN	Homo sapiens	apolipoprotein O-like
143425	SYT9_HUMAN	Homo sapiens	synaptotagmin IX
143425	Q8NCP8_HUMAN	Homo sapiens	synaptotagmin IX
353322	ANR37_HUMAN	Homo sapiens	ankyrin repeat domain 37
353324	Q0P657_HUMAN	Homo sapiens	spermatogenesis associated 12
353324	SPT12_HUMAN	Homo sapiens	spermatogenesis associated 12
150094	SIK1_HUMAN	Homo sapiens	salt-inducible kinase 1
115727	C0LTP4_HUMAN	Homo sapiens	RAS guanyl releasing protein 4
115727	C0LTP5_HUMAN	Homo sapiens	RAS guanyl releasing protein 4
115727	C0LTP7_HUMAN	Homo sapiens	RAS guanyl releasing protein 4
115727	C0LTP2_HUMAN	Homo sapiens	RAS guanyl releasing protein 4
115727	C0LTP3_HUMAN	Homo sapiens	RAS guanyl releasing protein 4
115727	GRP4_HUMAN	Homo sapiens	RAS guanyl releasing protein 4
284071	C4AM97_HUMAN	Homo sapiens	hypothetical protein FLJ35848
128360	O10T2_HUMAN	Homo sapiens	olfactory receptor, family 10, subfamily T, member 2
284058	K1267_HUMAN	Homo sapiens	KIAA1267
207063	DHRSX_HUMAN	Homo sapiens	dehydrogenase/reductase (SDR family) X-linked
128372	OR6N1_HUMAN	Homo sapiens	olfactory receptor, family 6, subfamily N, member 1
128372	Q6IFR3_HUMAN	Homo sapiens	olfactory receptor, family 6, subfamily N, member 1
284047	C144B_HUMAN	Homo sapiens	coiled-coil domain containing 144B; coiled-coil domain containing 144A; coiled-coil domain containing 144C
284047	C144A_HUMAN	Homo sapiens	coiled-coil domain containing 144B; coiled-coil domain containing 144A; coiled-coil domain containing 144C
115701	ALPK2_HUMAN	Homo sapiens	alpha-kinase 2
115703	TCGAP_HUMAN	Homo sapiens	sorting nexin 26
402573	CG061_HUMAN	Homo sapiens	chromosome 7 open reading frame 61
115708	Q96B39_HUMAN	Homo sapiens	tRNA methyltransferase 61 homolog A (S. cerevisiae)
115708	TRM61_HUMAN	Homo sapiens	tRNA methyltransferase 61 homolog A (S. cerevisiae)
256933	NPB_HUMAN	Homo sapiens	neuropeptide B
392636	TM195_HUMAN	Homo sapiens	transmembrane protein 195
284034	Q8NAV9_HUMAN	Homo sapiens	hypothetical protein FLJ34690
219902	TM136_HUMAN	Homo sapiens	transmembrane protein 136
256949	Q6XYD0_HUMAN	Homo sapiens	KN motif and ankyrin repeat domains 3
256949	KANK3_HUMAN	Homo sapiens	KN motif and ankyrin repeat domains 3
284040	CDRT4_HUMAN	Homo sapiens	CMT1A duplicated region transcript 4
353376	TCAM2_HUMAN	Homo sapiens	transmembrane emp24 protein transport domain containing 7; toll-like receptor adaptor molecule 2
353376	TMED7_HUMAN	Homo sapiens	transmembrane emp24 protein transport domain containing 7; toll-like receptor adaptor molecule 2
353376	Q3B7W7_HUMAN	Homo sapiens	transmembrane emp24 protein transport domain containing 7; toll-like receptor adaptor molecule 2
353376	Q8NBU8_HUMAN	Homo sapiens	transmembrane emp24 protein transport domain containing 7; toll-like receptor adaptor molecule 2
256957	CQ066_HUMAN	Homo sapiens	chromosome 17 open reading frame 66
401491	Q7Z4V3_HUMAN	Homo sapiens	hypothetical LOC401491
10917	Q496L7_HUMAN	Homo sapiens	butyrophilin-like 3
10917	BTNL3_HUMAN	Homo sapiens	butyrophilin-like 3
401494	PTAD2_HUMAN	Homo sapiens	protein tyrosine phosphatase-like A domain containing 2
114625	ERMAP_HUMAN	Homo sapiens	erythroblast membrane-associated protein (Scianna blood group)
114625	Q9P148_HUMAN	Homo sapiens	erythroblast membrane-associated protein (Scianna blood group)
10919	Q5JQA2_HUMAN	Homo sapiens	euchromatic histone-lysine N-methyltransferase 2
10919	Q59FM7_HUMAN	Homo sapiens	euchromatic histone-lysine N-methyltransferase 2
10919	EHMT2_HUMAN	Homo sapiens	euchromatic histone-lysine N-methyltransferase 2
10924	ASM3A_HUMAN	Homo sapiens	sphingomyelin phosphodiesterase, acid-like 3A
25829	T184B_HUMAN	Homo sapiens	transmembrane protein 184B
25829	Q6AHY5_HUMAN	Homo sapiens	transmembrane protein 184B
10926	DBF4A_HUMAN	Homo sapiens	DBF4 homolog (S. cerevisiae)
284013	C9JQ15_HUMAN	Homo sapiens	vitelline membrane outer layer 1 homolog (chicken)
284013	Q3SXP2_HUMAN	Homo sapiens	vitelline membrane outer layer 1 homolog (chicken)
284013	Q8IUY1_HUMAN	Homo sapiens	vitelline membrane outer layer 1 homolog (chicken)
284013	VMO1_HUMAN	Homo sapiens	vitelline membrane outer layer 1 homolog (chicken)
10927	SPIN1_HUMAN	Homo sapiens	spindlin 1
10927	A8K0X6_HUMAN	Homo sapiens	spindlin 1
25827	B3KM70_HUMAN	Homo sapiens	F-box and leucine-rich repeat protein 2
25827	Q6IAN3_HUMAN	Homo sapiens	F-box and leucine-rich repeat protein 2
25827	FBXL2_HUMAN	Homo sapiens	F-box and leucine-rich repeat protein 2
10921	Q15288_HUMAN	Homo sapiens	similar to ribonucleic acid binding protein S1; RNA binding protein S1, serine-rich domain
10921	RNPS1_HUMAN	Homo sapiens	similar to ribonucleic acid binding protein S1; RNA binding protein S1, serine-rich domain
25828	THIOM_HUMAN	Homo sapiens	thioredoxin 2
25825	BACE2_HUMAN	Homo sapiens	beta-site APP-cleaving enzyme 2
10922	Q9BWD7_HUMAN	Homo sapiens	Fas-activated serine/threonine kinase
10922	Q69YS8_HUMAN	Homo sapiens	Fas-activated serine/threonine kinase
10922	Q53FZ9_HUMAN	Homo sapiens	Fas-activated serine/threonine kinase
10922	Q8IVA0_HUMAN	Homo sapiens	Fas-activated serine/threonine kinase
10922	Q59EM8_HUMAN	Homo sapiens	Fas-activated serine/threonine kinase
10922	Q9H918_HUMAN	Homo sapiens	Fas-activated serine/threonine kinase
10922	FASTK_HUMAN	Homo sapiens	Fas-activated serine/threonine kinase
10923	TCP4_HUMAN	Homo sapiens	SUB1 homolog (S. cerevisiae)
10923	Q59G24_HUMAN	Homo sapiens	SUB1 homolog (S. cerevisiae)
10923	Q6IBA2_HUMAN	Homo sapiens	SUB1 homolog (S. cerevisiae)
25823	TRYG1_HUMAN	Homo sapiens	tryptase gamma 1
25824	PRDX5_HUMAN	Homo sapiens	peroxiredoxin 5
25824	B7ZLJ4_HUMAN	Homo sapiens	peroxiredoxin 5
25824	B7ZVW3_HUMAN	Homo sapiens	peroxiredoxin 5
25821	Q4G1Y7_HUMAN	Homo sapiens	mitochondrial translation optimization 1 homolog (S. cerevisiae)
25821	MTO1_HUMAN	Homo sapiens	mitochondrial translation optimization 1 homolog (S. cerevisiae)
25822	Q5T659_HUMAN	Homo sapiens	DnaJ (Hsp40) homolog, subfamily B, member 5
25822	Q5T657_HUMAN	Homo sapiens	DnaJ (Hsp40) homolog, subfamily B, member 5
25822	DNJB5_HUMAN	Homo sapiens	DnaJ (Hsp40) homolog, subfamily B, member 5
25822	B4DSA6_HUMAN	Homo sapiens	DnaJ (Hsp40) homolog, subfamily B, member 5
25820	ARI1_HUMAN	Homo sapiens	ariadne homolog, ubiquitin-conjugating enzyme E2 binding protein, 1 (Drosophila)
25820	Q59FM8_HUMAN	Homo sapiens	ariadne homolog, ubiquitin-conjugating enzyme E2 binding protein, 1 (Drosophila)
284018	CQ058_HUMAN	Homo sapiens	chromosome 17 open reading frame 58
342945	ZSC22_HUMAN	Homo sapiens	zinc finger and SCAN domain containing 22
129450	CB060_HUMAN	Homo sapiens	chromosome 2 open reading frame 60
10908	B7Z7T2_HUMAN	Homo sapiens	patatin-like phospholipase domain containing 6
10908	B4DFB9_HUMAN	Homo sapiens	patatin-like phospholipase domain containing 6
10908	PLPL6_HUMAN	Homo sapiens	patatin-like phospholipase domain containing 6
10907	TXN4A_HUMAN	Homo sapiens	thioredoxin-like 4A
10915	TCRG1_HUMAN	Homo sapiens	transcription elongation regulator 1
10916	MAGD2_HUMAN	Homo sapiens	melanoma antigen family D, 2
10916	Q5H909_HUMAN	Homo sapiens	melanoma antigen family D, 2
10913	Q68DL5_HUMAN	Homo sapiens	ectodysplasin A receptor
10913	EDAR_HUMAN	Homo sapiens	ectodysplasin A receptor
10914	PAPOA_HUMAN	Homo sapiens	poly(A) polymerase alpha
25836	NIPBL_HUMAN	Homo sapiens	Nipped-B homolog (Drosophila)
25836	Q6IEH8_HUMAN	Homo sapiens	Nipped-B homolog (Drosophila)
10911	A0AVP6_HUMAN	Homo sapiens	urotensin 2
10911	UTS2_HUMAN	Homo sapiens	urotensin 2
10912	GA45G_HUMAN	Homo sapiens	growth arrest and DNA-damage-inducible, gamma
10912	Q5VZ88_HUMAN	Homo sapiens	growth arrest and DNA-damage-inducible, gamma
10912	Q5MAI3_HUMAN	Homo sapiens	growth arrest and DNA-damage-inducible, gamma
10912	Q6IAW6_HUMAN	Homo sapiens	growth arrest and DNA-damage-inducible, gamma
10912	Q9UJS2_HUMAN	Homo sapiens	growth arrest and DNA-damage-inducible, gamma
10912	Q5VZ87_HUMAN	Homo sapiens	growth arrest and DNA-damage-inducible, gamma
25839	Q8N8L9_HUMAN	Homo sapiens	component of oligomeric golgi complex 4
25839	Q6PIW8_HUMAN	Homo sapiens	component of oligomeric golgi complex 4
25839	COG4_HUMAN	Homo sapiens	component of oligomeric golgi complex 4
25832	Q5TB04_HUMAN	Homo sapiens	neuroblastoma breakpoint family, member 15; neuroblastoma breakpoint family, member 14; neuroblastoma breakpoint family, member 9; neuroblastoma breakpoint family, member 11; neuroblastoma breakpoint family, member 11-like; neuroblastoma breakpoint family, member 10; neuroblastoma breakpoint family, member 12; neuroblastoma breakpoint family, member 20; neuroblastoma breakpoint family, member 1; KIAA1245; neuroblastoma breakpoint family, member 8
25832	Q3BBU4_HUMAN	Homo sapiens	neuroblastoma breakpoint family, member 15; neuroblastoma breakpoint family, member 14; neuroblastoma breakpoint family, member 9; neuroblastoma breakpoint family, member 11; neuroblastoma breakpoint family, member 11-like; neuroblastoma breakpoint family, member 10; neuroblastoma breakpoint family, member 12; neuroblastoma breakpoint family, member 20; neuroblastoma breakpoint family, member 1; KIAA1245; neuroblastoma breakpoint family, member 8
25832	NBPFA_HUMAN	Homo sapiens	neuroblastoma breakpoint family, member 15; neuroblastoma breakpoint family, member 14; neuroblastoma breakpoint family, member 9; neuroblastoma breakpoint family, member 11; neuroblastoma breakpoint family, member 11-like; neuroblastoma breakpoint family, member 10; neuroblastoma breakpoint family, member 12; neuroblastoma breakpoint family, member 20; neuroblastoma breakpoint family, member 1; KIAA1245; neuroblastoma breakpoint family, member 8
