EntrezID	GeneLength	GL7	GL8	GL9	GL10	GL11	GL12
12608	1504	4	7	6	12	7	10
12609	2260	51	39	30	37	28	29
12611	4702	1763	1786	1469	1636	1498	1780
12613	2039	0	0	0	0	0	0
12614	11050	2594	3044	2946	2554	2747	2723
12615	1337	2424	2545	2628	1791	1189	1969
12616	2724	2563	2945	3075	2138	2278	2400
12617	3192	1142	1496	1313	851	879	1104
12622	1742	0	0	0	0	0	0
12623	2289	0	0	0	0	0	0
12626	1013	1351	1358	1341	974	765	1083
12627	1038	0	0	0	0	0	0
12628	4365	1	0	1	3	1	0
12630	2073	1	2	2	16	10	10
12631	1184	14254	14902	14684	12826	11793	14129
12632	2940	326	284	295	355	356	362
12633	7814	792	873	744	1336	1240	1295
12638	6305	0	0	0	0	0	0
12640	691	0	0	0	0	0	0
12642	1353	0	0	0	0	0	0
12643	1653	19	8	8	31	39	34
12647	2810	0	0	0	0	0	0
12648	7918	5779	6188	5430	6413	7008	5848
12649	3397	1319	1337	1262	452	429	535
12651	1707	28	28	20	42	40	38
12652	1882	0	0	0	0	0	0
12653	2733	0	1	1	0	1	0
12654	1689	6	14	11	52	11	31
12655	1539	97	114	94	630	139	247
12659	2525	37	31	27	28	19	29
12660	5361	501	418	404	362	419	384
12661	7751	0	0	0	0	0	0
12662	4867	624	665	619	672	713	822
12663	6117	675	652	673	589	465	570
12667	3275	0	0	0	0	0	0
12669	6290	0	0	0	1	0	0
12671	3168	0	0	0	1	0	0
12672	2768	3	0	1	0	2	0
12675	3500	1318	1491	1489	1380	1209	1508
12677	3180	0	0	0	0	0	0
12683	1164	0	0	0	0	0	0
12684	1176	20	25	34	14	21	17
12686	1879	0	0	0	0	0	0
12695	8809	246	219	251	244	202	227
12696	1256	940	1104	1290	738	930	802
12700	2161	1194	1131	857	1282	2082	1302
12702	2732	1201	1065	1012	1274	1527	1440
12703	1220	667	494	467	916	877	636
12704	6898	983	1506	1365	641	620	640
12705	975	0	0	0	1	0	0
12709	1478	2	1	1	3	2	1
12715	1415	0	0	0	0	0	0
12716	1589	0	0	0	0	0	0
12721	1597	18317	17566	18646	22302	18995	22185
12722	3022	0	0	1	0	0	0
12723	3545	3	5	3	1	4	8
12724	3645	32	24	33	63	57	41
12725	6038	1054	1147	1117	1032	1022	1218
12727	4578	1053	1097	1078	1442	1359	1365
12728	3381	31	71	53	45	49	56
12729	1447	1541	1521	1578	1214	1134	1341
12733	2455	0	0	0	0	0	0
12737	3236	2	1	0	13	4	5
12738	3042	0	0	0	0	0	0
12739	1259	0	0	0	0	0	0
12740	1812	0	0	0	1	0	4
12741	1414	1	0	0	0	1	0
12745	2278	2210	2459	2302	1267	1843	1371
12747	3088	2054	1910	2085	3806	4115	3738
12748	2310	1055	1151	1329	1333	1239	1058
12750	1892	927	748	817	1234	1158	1176
12751	3494	644	755	719	837	929	876
12752	2627	92	86	110	114	145	97
12753	7478	3	4	4	3	6	2
12757	1170	2607	2757	2702	3184	2947	3233
12759	1808	0	0	0	0	0	1
12763	9755	305	212	256	379	403	329
12764	1760	504	502	576	663	569	737
12765	3043	11	4	5	45	8	22
12766	1608	1	0	0	0	0	1
12767	1814	4222	4785	3955	6697	6290	5699
12768	2831	9	6	4	16	7	11
12769	4392	0	3	2	8	1	3
12770	1460	0	0	0	0	0	0
12771	3273	1	1	0	6	3	1
12772	3589	3	12	9	33	10	19
12773	2787	0	0	0	0	0	0
12774	2926	0	1	0	7	1	2
12775	1975	197	162	208	284	204	203
12776	1156	0	0	0	0	0	0
12777	1725	0	0	0	0	0	0
12778	2579	0	0	0	0	0	0
12780	5389	0	1	0	1	0	0
12785	2178	11217	11245	11070	7588	7466	8654
12788	2739	3	1	3	0	2	1
12789	3038	0	0	0	0	0	0
12790	3498	0	0	0	0	0	0
12793	1484	1114	1134	1074	950	880	1068
12794	1237	9	4	6	6	4	4
12795	2367	5	4	1	8	6	15
12796	599	82	81	98	510	72	214
12797	1987	26	22	31	52	41	27
12798	1782	541	459	438	891	610	747
12799	2678	3945	3699	3688	9735	6793	7539
12801	5807	0	0	0	0	0	0
12802	3865	8	8	14	308	97	204
12803	1205	42	23	33	27	16	31
12804	2267	0	0	0	0	0	0
12805	6184	0	0	1	0	0	1
12807	4616	504	563	520	745	704	709
12808	5618	0	0	0	0	0	0
12810	2569	0	1	0	0	0	1
12812	2607	406	468	419	308	313	346
12813	3130	1	0	0	5	3	1
12814	7275	0	0	0	0	0	0
12815	5605	97	86	114	125	102	92
12816	11659	2	1	0	2	2	1
12817	2900	0	0	0	0	0	0
12818	6448	4	1	2	7	9	6
12819	5319	0	0	1	1	1	0
12821	5428	0	0	0	1	0	1
12822	5791	12	8	13	8	7	13
12823	10542	0	0	0	0	0	0
12824	5133	1	0	0	0	0	1
12825	5564	0	0	0	0	1	0
12826	6615	3	1	1	2	5	0
12827	6426	4	1	0	0	0	1
12828	8609	0	0	0	0	1	1
12829	7808	0	1	0	2	0	2
12830	6503	0	0	0	0	0	0
12831	8402	0	0	0	0	1	1
12832	6615	1	0	0	0	1	4
12833	3976	1	0	1	3	1	3
12834	3729	1	0	0	1	2	0
12835	10809	0	1	0	0	0	0
12836	9198	24	10	17	26	25	23
12837	5110	0	0	0	0	0	1
12839	3888	0	0	0	0	0	0
12840	2746	1	0	1	0	0	1
12841	2846	21	22	24	46	32	29
12842	4709	17	8	10	22	38	19
12843	5143	2	0	0	5	4	0
12845	2426	5	2	2	0	2	3
12846	2400	433	459	422	486	471	450
12847	4629	5184	6294	6019	6044	5469	6164
12848	3250	2132	2136	2076	1723	1404	2086
12850	871	363	365	326	506	314	407
12854	498	15	7	6	7	7	5
12856	436	551	510	569	530	434	503
12857	679	2756	2868	2736	2922	2650	3030
12858	693	2091	2304	2440	1756	1603	1856
12859	569	287	255	291	234	210	233
12861	533	2125	1920	2082	1560	1296	1547
12862	659	0	0	0	5	2	2
12864	503	1068	950	905	1038	816	1265
12865	366	17	11	17	28	21	18
12866	754	1443	1261	1337	1149	829	1223
12867	449	44	38	36	52	38	31
12868	545	0	0	0	0	0	0
12869	363	0	0	1	0	0	0
12870	4993	2	9	7	11	6	8
12873	1453	3	0	0	2	0	0
12874	9152	228	156	209	348	320	463
12876	2103	0	0	0	0	0	0
12877	2612	18	25	17	3	8	2
12879	1838	0	0	0	0	0	0
12889	2192	0	0	0	0	0	0
12890	4925	11133	14009	12826	12621	13678	12255
12891	2289	0	0	0	0	0	0
12892	3186	789	761	773	601	523	644
12894	4301	3648	5156	4970	2866	2279	3552
12895	2894	4	3	6	6	7	6
12896	2350	340	400	376	342	318	325
12902	6207	9	22	20	44	40	43
12903	741	0	0	0	0	0	0
12904	900	2	0	0	1	1	0
12905	1650	184	159	203	232	194	257
12908	4393	126	239	213	282	307	307
12909	1474	623	631	599	752	634	777
12912	8421	3551	3823	3442	3445	3444	3846
12913	1582	239	230	241	381	326	362
12914	7507	1655	1832	1648	2297	2429	2121
12915	2530	1451	1371	1455	1936	1632	1721
12916	3932	162	129	169	222	172	270
12918	1320	0	0	0	0	0	0
12919	1681	295	107	203	1588	1287	1539
12921	2428	0	0	0	0	0	0
12922	2654	0	0	0	0	0	0
12925	447	1166	867	994	1475	1199	1567
12927	3142	0	0	0	0	0	0
12928	3618	1883	1695	1458	1912	1930	2210
12929	3863	2114	2341	2119	2224	2235	2365
12931	1646	1	0	0	0	0	0
12933	3356	1	0	0	1	2	0
12934	4432	652	523	511	492	361	484
12936	5322	0	0	0	0	0	0
12937	5242	0	0	0	0	0	0
12939	5215	0	0	0	0	0	0
12941	5206	0	0	0	0	0	0
12942	5254	0	0	0	0	0	0
12943	5242	0	0	0	0	0	0
12944	1698	0	0	1	1	0	0
12945	6243	0	0	0	5	0	0
12946	1662	637	648	649	966	874	939
12950	5055	0	0	0	0	0	0
12951	3018	0	0	0	0	0	0
12952	3016	916	888	997	831	721	914
12953	4368	297	358	365	271	329	304
12954	1176	0	0	0	0	0	1
12955	1185	0	0	0	0	0	0
12957	683	0	0	0	0	0	0
12958	702	0	0	0	0	0	0
12959	752	0	0	0	0	0	0
12960	873	0	0	0	1	0	0
12961	724	0	0	0	0	0	0
12962	828	5	3	1	0	1	2
12964	615	0	0	0	0	0	0
12965	605	0	0	0	0	0	0
12966	612	0	0	0	0	0	0
12967	635	0	0	0	0	0	0
12968	642	0	0	0	0	0	0
12969	622	0	0	0	0	0	0
12970	708	0	0	0	0	0	0
12971	1256	0	0	0	0	0	0
12972	2206	73	126	156	89	94	110
12974	2828	3761	4130	4065	3585	3164	3695
12977	4422	129	174	166	740	700	790
12978	3875	16	8	14	75	48	39
12981	1033	0	0	0	0	0	0
12982	1849	164	143	225	465	378	261
12983	4765	1243	1509	1665	3765	3513	3891
12984	4619	311	356	496	1826	1612	1939
12985	1363	1	0	2	2	0	1
12986	3372	23	13	9	70	13	17
12988	2276	5981	6024	6015	7582	7159	7566
12990	1416	0	1	1	0	0	0
12991	1120	0	0	0	0	0	0
12992	765	0	0	0	0	0	0
12993	920	0	0	0	0	0	0
12994	1597	0	0	0	0	0	0
12995	4205	1486	1341	1242	1569	1410	1614
13000	3766	746	771	795	742	692	727
13001	1125	1865	1820	1857	1687	1429	1708
13002	3674	2187	2464	2274	2786	2744	2822
13003	14689	8	3	4	2	7	7
13004	7166	0	0	0	0	0	1
13006	4851	5377	6134	6079	4138	3892	4807
13007	1770	2716	3063	3157	2364	2156	2510
13008	889	708	643	722	530	407	518
13009	899	2	2	1	0	1	3
13010	742	1014	1014	940	1957	1807	1971
13011	986	32	35	34	14	16	14
13012	703	0	0	0	0	0	0
13013	686	0	0	0	0	0	0
13014	602	403	407	367	411	369	393
13016	2254	4785	4926	4753	4646	3978	4576
13017	4777	5	4	3	3	4	5
13018	3823	7136	8602	8073	5867	5377	6168
13019	1345	0	0	0	0	0	0
13024	1394	0	0	0	1	1	0
13025	1147	0	0	0	1	0	0
13026	5194	847	918	1012	727	803	861
13030	4738	2270	2109	2096	3469	2916	3700
13032	2472	1185	1176	1270	1038	1057	1323
13033	1954	610	632	633	1036	817	922
13034	2120	294	325	348	463	400	420
13035	1002	0	3	1	19	5	7
13036	1623	22	27	28	176	82	178
13038	1482	0	0	2	3	2	2
13039	1971	3	2	2	6	5	11
13040	1355	935	742	791	2079	1579	2032
13041	1232	0	0	4	0	3	0
13043	3029	3	0	0	1	1	1
13046	2334	1417	1795	1717	1612	1511	1596
13047	6581	5350	7002	6906	4230	5500	4323
13048	5113	0	0	1	0	0	0
13051	3729	5	2	3	18	4	5
13052	6113	6	5	5	4	3	1
13056	2474	0	0	0	0	0	0
13057	759	679	588	689	2049	1558	1829
13058	4752	1111	750	888	3527	1176	2072
13063	3059	65	57	53	58	36	54
13067	652	0	0	0	0	0	0
13070	1774	0	0	0	0	0	0
13072	1625	0	0	0	0	0	0
13074	1841	0	0	0	0	0	0
13075	2373	0	0	0	0	0	0
13076	2785	0	0	0	0	0	1
13077	1892	0	0	0	0	0	0
13078	5128	0	0	0	0	1	0
13079	1923	0	0	0	0	0	0
13081	3296	0	0	0	0	0	0
13082	1781	0	2	0	0	1	1
13085	1667	0	0	0	0	0	0
13086	1715	0	0	0	0	0	0
13087	1715	0	0	0	0	0	0
13088	1872	0	0	0	0	0	0
13089	1876	0	0	0	0	0	0
13090	2695	0	0	0	0	0	0
13094	1877	0	0	0	0	0	0
13095	1786	0	0	0	0	0	0
13096	1824	0	0	0	0	0	0
13097	2869	0	0	0	0	0	0
13098	1857	0	0	0	0	0	0
13099	1801	0	0	0	0	0	0
13101	1647	0	0	0	0	0	0
13105	1651	0	0	0	0	0	0
13106	1740	0	0	0	0	0	0
13107	1820	0	0	0	0	0	0
13108	1853	0	0	0	0	0	0
13109	3651	0	0	0	0	0	0
13110	3595	2	0	2	0	5	4
13112	2053	0	0	0	0	0	0
13113	2955	0	0	0	0	0	0
13114	1730	0	0	0	0	0	0
13115	2421	0	1	4	1	0	1
13116	2118	1	2	7	0	1	0
13117	2086	0	0	0	0	0	0
13118	2395	0	0	0	0	0	0
13119	2495	0	0	0	0	0	0
13120	1871	0	0	0	0	0	0
13121	4353	787	641	758	461	343	477
13122	4172	0	0	0	0	0	0
13123	2166	0	0	0	0	0	0
13124	1950	0	0	0	0	1	0
13131	5580	0	0	0	0	0	0
13132	4631	1	0	1	0	1	0
13134	5225	1	1	1	3	5	4
13135	3735	779	741	690	734	622	693
13136	2527	289	314	325	567	626	559
13137	1324	35	44	49	86	70	70
13138	4415	295	358	277	328	375	354
13139	2815	1921	1866	2288	4562	4054	4072
13142	1712	0	0	1	0	0	1
13143	1769	23	17	20	16	24	20
13144	1824	456	448	438	505	489	512
13162	3456	0	0	0	0	0	0
13163	2527	1086	1187	1181	1349	1099	1099
13164	2942	0	1	2	4	2	2
13166	2282	0	0	0	0	0	0
13167	745	1178	1092	1167	806	653	880
13168	575	1	1	1	3	3	0
13169	2369	2168	2255	2378	3353	2480	2921
13170	1678	179	137	137	114	109	81
13171	3292	594	629	644	571	622	655
13172	2077	1	1	1	1	2	1
13175	12995	0	0	0	0	0	0
13176	10325	0	0	0	0	0	0
13177	1091	433	483	518	495	389	506
13178	3057	10945	11381	10375	13892	13017	14060
13179	2084	0	0	0	0	0	0
13180	810	1	0	0	0	0	1
13184	617	85	82	130	212	178	226
13185	2405	1024	1221	1092	1234	1071	1324
13190	2263	0	0	0	0	0	0
13191	4437	2147	2604	2577	2320	2111	2241
13193	9155	0	0	0	0	0	0
13194	4164	7456	8665	8451	6192	5623	6784
13195	2089	1524	1149	1462	1290	1242	1335
13196	4582	1555	1897	1800	1837	1750	2016
13197	1224	101	79	85	242	206	228
13198	871	186	151	136	270	198	216
13199	3740	1	1	0	1	1	2
13200	2095	2175	2296	2225	2011	1785	2011
13202	609	406	376	409	411	404	415
13204	3722	6914	7161	6903	5669	5289	6217
13205	4571	8734	9440	9045	7148	7169	8821
13206	2849	1	0	1	1	1	1
13207	3520	14817	15427	15148	16315	15015	17157
13209	6065	6750	7609	7200	7369	8570	8297
13211	4613	10579	12052	11577	8296	8547	9679
13214	916	0	0	0	0	0	0
13215	305	0	0	0	0	0	0
13218	507	0	0	0	0	0	0
13226	419	0	0	0	0	0	0
13236	279	0	0	0	0	0	0
13237	410	0	0	0	0	0	0
13239	421	0	0	0	0	0	0
13244	2005	294	280	292	336	245	302
13340	2473	100	100	81	36	41	41
13345	1312	0	0	0	0	0	0
13346	2150	0	0	0	0	0	0
13347	2658	928	1078	965	929	953	955
13349	1158	0	0	0	0	1	0
13350	1755	215	180	217	279	235	237
13353	1262	25	12	16	41	33	37
13356	4080	2280	2503	2280	2413	2273	2339
13358	1678	3786	4303	4003	1643	2368	1670
13360	2816	444	448	497	548	475	528
13361	5290	2001	1908	1973	1015	949	1299
13363	2367	0	0	0	0	0	0
13367	4378	1700	1956	1856	2207	2302	2334
13368	2048	366	388	330	375	424	369
13370	1664	0	0	0	0	0	0
13371	5815	83	103	64	65	84	61
13380	2245	0	0	0	0	0	0
13382	2243	2257	2265	2234	1826	1604	2206
13383	4663	1586	1636	1593	2136	2009	2141
13384	2848	0	0	0	0	0	0
13385	3327	7	13	5	14	5	9
13386	4811	0	0	0	0	0	0
13388	3428	2	0	1	14	9	10
13389	2163	0	1	3	1	1	0
13390	2779	348	374	373	300	348	276
13392	2473	0	0	0	0	0	0
13393	2606	0	0	0	0	0	0
13394	1820	0	0	0	0	0	0
13395	1406	0	0	0	0	0	0
13396	1071	0	0	0	0	0	0
13397	1354	0	0	0	0	0	0
13400	2761	0	1	0	5	0	0
13401	2520	3	4	4	3	5	4
13404	2192	0	0	0	2	0	1
13405	13852	0	0	0	0	0	0
13406	2760	0	0	0	0	1	0
13409	4073	0	0	0	0	0	0
13411	14072	621	580	528	239	292	298
13417	14583	3890	4601	4187	6984	9007	6822
13418	1788	222	227	223	230	258	206
13419	1305	174	188	168	151	162	153
13421	3702	0	0	0	25	4	13
13423	1643	46	75	72	68	81	79
13424	14398	5171	6057	5688	6481	6921	6210
13426	2751	0	0	0	0	0	0
13427	2443	1313	1464	1420	1479	1319	1667
13429	3784	0	0	0	0	0	0
13430	3483	1784	1927	1953	2592	2302	2345
13433	5258	11605	15593	15062	6536	6234	7092
13434	2637	119	145	165	230	250	305
13435	9852	2228	2371	2432	2470	2567	2392
13436	4322	384	408	439	289	295	340
13437	1946	537	571	537	667	619	704
13445	1250	450	382	454	272	289	285
13446	2538	516	458	515	446	389	432
13447	4245	0	0	0	0	0	0
13448	1807	1323	1291	1222	1321	1392	1304
13449	1717	3	3	4	4	5	4
13476	2898	931	846	851	1386	1157	1294
13478	1905	504	564	499	428	400	424
13479	2243	0	0	0	0	0	0
13480	2293	474	430	432	478	433	552
13481	861	447	454	435	485	449	469
13482	6301	18397	19993	19002	15807	17540	16473
13483	5908	0	0	0	0	0	0
13486	3080	2186	2166	1970	1799	1795	2108
13487	2628	2	0	0	0	0	0
13488	3529	0	0	0	0	0	0
13489	1549	0	0	0	0	0	0
13490	1341	0	0	0	0	0	0
13491	1336	0	0	0	0	0	0
13492	2802	0	0	0	0	0	0
13494	1524	1864	1835	1924	1330	1260	1511
13495	1713	848	888	872	719	624	726
13496	5326	800	874	796	1380	1178	1160
13497	6983	17	20	29	19	12	8
13498	4396	48	71	69	78	107	46
13505	3775	0	0	0	0	0	0
13506	4416	0	0	0	0	0	0
13507	5305	0	0	0	0	0	0
13508	7481	0	0	1	0	1	1
13510	5627	0	0	0	0	0	0
13511	5729	0	0	0	0	0	0
13512	4108	0	0	0	0	0	0
13516	1723	0	0	0	0	0	0
13518	23242	829	870	972	1334	1516	1267
13521	3863	161	228	229	283	350	301
13522	3863	0	0	0	0	0	0
13524	2361	0	0	0	0	1	0
13525	2494	0	0	0	0	0	0
13526	2870	0	0	0	0	0	0
13527	6588	0	0	0	0	0	0
13528	2645	468	482	545	401	368	379
13529	911	0	0	0	0	0	0
13531	2649	0	0	0	0	0	0
13532	1697	0	0	0	0	0	0
13537	1618	1305	1156	1210	1891	2071	1849
13542	3348	799	913	924	1000	964	795
13543	2935	568	599	602	488	518	540
13544	2953	515	612	568	677	707	524
13548	6085	2570	2765	2509	2659	2625	2658
13549	2520	337	302	294	597	613	500
13555	2460	1007	1013	1100	377	408	422
13557	5097	1279	1455	1400	649	723	757
13559	1749	278	274	241	440	393	466
13560	2574	409	443	454	665	585	534
13586	713	0	0	0	1	1	0
13587	716	9	2	0	9	4	4
13589	7330	4464	4505	4224	3770	3386	4133
13590	1604	6	4	4	12	19	13
13591	2248	5032	5736	5035	6323	6913	6071
13592	4342	0	0	0	0	0	0
13593	5023	0	0	0	0	1	0
13595	1741	451	448	408	512	448	484
13599	2698	0	0	0	0	0	0
13601	1899	67	43	41	67	74	53
13602	3117	0	0	1	0	0	0
13603	1721	55	65	59	54	55	49
13605	4117	2729	3336	3010	1444	1150	1860
13607	5111	18	8	19	10	12	11
13608	3680	0	0	0	0	0	0
13609	3029	562	486	645	1349	1852	1380
13610	4484	725	838	775	487	809	441
13611	2393	667	508	552	1904	1730	1791
13612	5358	0	0	0	0	0	0
13614	2344	0	0	0	0	0	0
13615	1244	0	0	0	0	0	0
13616	2963	0	0	0	0	0	0
13617	3643	0	0	0	1	1	0
13618	4037	0	0	0	0	0	0
13619	3839	906	1149	1060	794	740	778
13626	2060	944	945	983	843	786	947
13627	1790	39538	43714	42950	41476	43129	49366
13628	2046	0	0	0	0	0	0
13629	3100	32184	40732	39890	41286	44505	45111
13631	3079	2568	2809	2848	4663	4245	4410
13636	1642	0	0	0	0	0	0
13637	2131	2	0	0	2	0	0
13638	1225	0	0	0	0	0	0
13639	1596	9	4	10	6	3	6
13640	5259	1	0	0	0	0	0
13641	3258	2	3	4	0	2	2
13642	4319	0	0	3	2	4	2
13643	3215	36	31	18	43	24	36
13644	3571	0	0	0	0	0	0
13645	4757	20	44	43	40	37	30
13646	799	0	0	0	0	0	0
13648	870	0	0	0	0	0	0
13649	6438	0	0	1	0	0	2
13650	2939	3	2	1	3	1	0
13653	3072	93	57	104	98	85	103
13654	2965	0	1	0	2	1	2
13655	1416	0	0	1	0	1	2
13656	2100	0	0	0	0	0	0
13660	3182	922	881	880	1352	1223	1374
13661	4387	0	0	0	0	0	3
13663	2108	1409	1458	1433	1520	1261	1596
13664	2879	1486	1483	1425	1010	910	1198
13665	3152	2378	2410	2504	1538	1380	1968
13666	4496	1539	1412	1304	3418	2942	3400
13667	2101	690	688	698	594	543	566
13669	5176	9329	11556	11341	7678	7999	8655
13680	2575	1873	2138	2066	1557	1686	1734
13681	1880	7028	6967	7179	4164	3862	4879
13682	3174	3368	3441	3371	3536	3409	3726
13684	2882	2187	2190	2246	1580	1312	1729
13685	981	345	361	401	612	520	551
13688	1786	2070	2547	2403	2147	2245	2118
13690	7760	26785	27648	26313	26029	23581	28008
13706	912	0	0	0	0	0	0
13709	4217	5583	6222	6032	8212	7411	8997
13710	2000	0	0	0	0	0	0
13711	2246	0	0	0	0	0	0
13712	3540	247	200	241	296	301	283
13713	4234	1266	1227	1229	1284	1361	1211
13714	3671	1084	1363	1289	2371	2977	2675
13716	3085	498	566	590	606	613	564
13717	3781	0	0	0	0	0	0
13722	1122	1146	1119	1161	1156	1027	1342
13723	2622	8	4	7	24	6	5
13726	1303	1411	1386	1392	1016	1020	1167
13728	5075	2033	2164	2140	2609	2390	2262
13730	2721	1344	1429	1285	325	256	375
13731	3440	1	2	1	0	1	1
13732	972	349	342	310	799	573	715
13733	3245	8	1	1	32	22	21
13796	1173	0	0	0	0	0	0
13797	2598	0	0	0	0	0	0
13798	2554	0	0	0	0	0	0
13799	3537	0	0	0	0	0	0
13800	4288	100	101	78	57	69	70
13801	5490	0	0	0	1	1	0
13803	4743	93	85	80	75	61	93
13804	1032	288	250	241	172	154	169
13805	3572	19	18	13	10	18	18
13806	1776	1569	1758	1853	1146	1300	1605
13807	2631	0	0	0	0	0	0
13808	1519	64	59	49	96	89	67
13809	4208	941	1835	438	1200	2909	5173
13813	3715	0	0	0	0	0	0
13819	5352	27	29	33	18	26	11
13821	6517	1	0	0	1	0	2
13822	4271	2869	3406	3311	2276	2032	2275
13823	4047	3	2	2	11	7	9
13824	3853	5	1	3	2	1	2
13828	3472	1	0	1	0	0	1
13829	2643	0	1	0	1	1	1
13830	2816	57	52	57	102	84	105
13831	4190	1287	1409	1158	1778	1661	1764
13835	3273	0	0	0	1	0	3
13836	3907	2098	2042	2035	4281	3675	3708
13837	3978	0	0	0	0	0	0
13838	6328	0	0	0	0	0	1
13839	7789	0	0	0	0	0	0
13840	4213	0	0	0	0	0	0
13841	7967	0	0	0	0	0	0
13842	4713	0	0	0	0	0	0
13844	4780	0	0	0	0	0	0
13845	4145	0	0	0	0	0	0
13846	4361	98	61	76	45	14	16
13848	3760	32	24	30	80	62	64
13849	1665	297	261	361	638	686	878
13850	2035	0	0	0	1	1	0
13852	2925	309	349	326	374	324	356
13853	1079	0	0	0	0	0	0
13854	2493	1929	1930	1962	2447	1968	2261
13855	4209	6	0	1	2	0	1
13856	715	0	0	0	0	0	0
13857	1829	1	0	1	4	1	0
13858	5411	2669	2634	2602	3281	2936	3226
13859	4721	1302	1618	1641	1942	1876	1794
13860	4402	1718	1830	1749	2437	2293	2995
13861	2691	0	1	0	3	0	0
13863	1041	0	0	0	0	0	0
13864	2218	86	85	84	106	100	90
13865	2432	0	0	0	0	0	0
13866	4998	0	0	0	1	2	0
13867	4020	84	105	98	138	152	180
13869	4257	0	0	0	0	0	0
13870	1488	348	297	340	260	247	266
13871	3547	1007	971	975	993	892	825
13872	2673	802	909	905	857	809	911
13874	4136	0	0	0	0	0	0
13875	3503	67	94	72	49	48	58
13876	2214	1944	2083	2110	4797	4713	5194
13877	812	2536	2436	2331	1530	1358	1874
13884	1840	0	0	0	0	0	0
13885	1618	852	856	716	740	658	814
13897	2073	0	0	0	0	0	0
13909	2065	0	0	0	0	0	0
13924	6089	33	41	72	50	50	34
13929	2816	434	410	443	499	427	540
13972	3650	160	167	159	95	86	110
13982	4319	290	404	307	598	619	657
13983	3362	0	0	0	0	0	0
13984	1600	0	0	0	0	0	1
13990	5098	1368	1432	1376	1225	1218	1341
13992	1894	0	0	0	0	0	0
13996	3135	283	208	217	393	345	413
13998	8044	283	264	236	1457	1343	1923
13999	3383	0	0	1	0	2	1
14000	4571	1206	1547	1578	952	1019	937
14004	910	1942	1789	1804	1709	1395	1783
14007	9522	6392	6734	6729	5921	5953	6820
14008	1048	0	0	0	0	0	0
14009	4223	0	0	1	0	0	0
14011	5541	851	1027	835	869	809	858
14012	3216	807	692	833	3064	3308	3143
14013	5504	0	0	1	0	0	0
14017	2297	53	35	52	183	113	220
14020	5849	7	0	0	46	9	27
14025	3470	472	573	608	1216	1350	1055
14026	2698	2400	2229	2673	3757	3252	3379
14027	6398	83	97	127	65	96	92
14028	2877	0	0	0	0	0	0
14029	1428	0	0	0	0	0	0
14030	2400	4841	5556	5632	4409	4348	4692
14038	544	0	0	0	0	0	0
14042	3464	884	964	1148	382	435	322
14043	2871	337	465	440	505	513	516
14048	4330	31	12	12	42	7	37
14049	2364	13	17	15	3	1	2
14050	5197	1563	1696	1569	1425	1399	1449
14051	4099	0	0	0	0	0	0
14055	4194	547	613	611	867	916	793
14056	2667	13093	14575	13408	9631	8402	9117
14057	2811	2903	3160	3244	1889	1958	2141
14058	2043	0	1	2	1	0	2
14060	2378	0	0	0	0	0	0
14061	1988	0	0	1	0	0	0
14062	3296	4	1	1	6	1	1
14063	2768	0	0	0	1	0	0
14064	2464	0	0	0	3	0	3
14065	1762	6	4	10	9	8	10
14066	1876	0	0	0	0	0	1
14067	7406	2	2	5	15	5	7
14068	1859	0	0	0	0	0	0
14069	7509	183	201	175	146	165	136
14070	2490	155	134	148	130	111	110
14071	2733	46	43	45	84	49	49
14073	3816	0	0	2	0	0	3
14077	640	2	4	4	6	3	1
14079	645	0	0	0	0	0	0
14080	492	0	0	0	0	0	0
14081	3891	711	863	820	996	910	1023
14082	2871	228	257	250	182	156	192
14083	4991	0	2	0	5	3	5
14084	4429	1648	1773	1837	1443	1303	1833
14085	1585	35	22	31	59	38	45
14086	2667	1	0	0	1	0	0
14087	4541	613	861	872	503	439	468
14088	4292	225	223	225	175	183	177
14089	2695	0	0	2	1	0	0
14102	1801	33	32	23	49	25	38
14103	1937	0	0	0	0	0	0
14104	9938	5338	5616	5885	2691	3889	2781
14105	5499	3403	3059	2934	2438	2371	2623
14106	1208	0	0	0	1	1	0
14107	14627	1	0	1	0	0	1
14109	815	176	151	173	229	216	218
14113	1159	311	389	388	193	227	304
14114	3359	0	0	0	0	0	0
14115	4477	0	1	0	0	0	0
14118	9900	2	0	1	9	2	5
14119	10480	0	0	0	0	0	0
14120	1294	0	0	0	0	0	0
14121	1433	13	11	7	7	3	6
14123	2650	1048	1015	926	1781	1611	1309
14125	1026	0	0	0	1	0	0
14126	1010	0	0	0	0	0	1
14127	658	101	98	141	106	128	85
14128	2241	1	2	1	21	1	13
14129	2589	3	2	2	6	6	15
14130	1547	1604	1526	1633	1819	1909	1858
14131	1353	34	14	30	43	18	22
14132	1738	4	2	5	12	11	7
14133	1317	18	8	2	61	39	41
14134	1062	5	5	4	25	7	6
14137	2863	299	313	365	269	209	260
14148	861	215	154	191	137	110	160
14149	1866	365	392	439	234	307	290
14151	2901	397	512	508	280	337	347
14154	6816	1424	1361	1360	1503	1513	1451
14155	6496	2192	2344	2104	1728	1679	2010
14156	2215	2958	3333	3187	1475	1384	1626
14158	3475	0	0	0	3	2	4
14159	2762	88	67	75	273	240	232
14160	4711	3	29	4	5	7	17
14161	3370	0	0	0	0	0	0
14163	3516	24	28	21	18	29	23
14164	3909	2	0	1	4	2	1
14165	4572	0	0	0	0	0	0
